TIMESTAMP,Air_Temp_HS_Avg,Rel Humidity_Avg,Vapor_Pressure_Avg,WS_ms_Avg,WS_ms_Std,WS_ms_Max,WS_ms_TMx,WS3_Avg,Therm Temp1_Avg,WTemp_C1_Avg,Therm Temp2_Avg,Therm Temp3_Avg,Therm Temp4_Avg,WTemp_C2_Avg,Therm Temp5_Avg,Therm Temp6_Avg,WTemp_C3_Avg,O2_sat1_Avg,O2_sat2_Avg,O2_sat3_Avg,O2_conc1_Avg,O2_conc2_Avg,O2_conc3_Avg
02/06/2023 05:30:00,21.04096,82.71567,2.061413,7.317,0.432,7.95,02/06/2023 07:28:30,395.9354,23.45772,23.26072,23.5133,23.51358,23.46518,23.28432,23.48951,23.64132,23.27863,110.8812,110.2152,110.6266,9.464227,9.403184,9.439298
02/06/2023 05:25:00,21.09055,83.28194,2.0819,6.707,0.711,7.85,02/06/2023 07:23:30,311.8643,23.45653,23.25784,23.5099,23.5105,23.46202,23.28371,23.48834,23.64015,23.27688,110.9165,110.2737,110.7442,9.467751,9.408283,9.449645
02/06/2023 05:20:00,21.11823,83.12411,2.081527,6.273,0.528,7.325,02/06/2023 07:15:30,252.1187,23.45422,23.25774,23.50896,23.5097,23.46128,23.28812,23.48868,23.64199,23.27743,111.0103,110.1771,110.7868,9.475778,9.399256,9.453186
02/06/2023 05:15:00,21.02533,82.45995,2.053068,7.267,0.358,7.725,02/06/2023 07:13:30,386.6254,23.4558,23.25954,23.51144,23.51044,23.46107,23.28721,23.48865,23.64061,23.2766,110.9983,110.1871,110.8722,9.474432,9.400277,9.460616
02/06/2023 05:10:00,20.96795,82.50323,2.046897,6.658,0.324,7.05,02/06/2023 07:06:00,297.1408,23.45701,23.26122,23.51332,23.51362,23.4647,23.28912,23.49178,23.64259,23.28019,111.0723,110.0153,110.9353,9.480449,9.385275,9.465356
02/06/2023 05:05:00,21.02484,83.43562,2.077351,6.87,0.501,7.625,02/06/2023 07:05:00,329.3968,23.45891,23.26263,23.51509,23.51676,23.4677,23.29255,23.4947,23.64533,23.2833,111.0939,110.0335,110.9093,9.482035,9.386227,9.462588
02/06/2023 05:00:00,21.03444,83.40028,2.077643,6.712,0.188,6.9,02/06/2023 07:00:00,303.1574,23.46268,23.26468,23.51715,23.51654,23.46854,23.29486,23.49382,23.64539,23.28508,111.097,110.1258,111.0175,9.481936,9.393689,9.471496
02/06/2023 04:45:00,20.95453,82.92186,2.055623,7.07,0.309,7.475,02/06/2023 06:44:00,355.4183,23.46988,23.27251,23.52483,23.52481,23.47715,23.30214,23.50535,23.65495,23.2936,111.0043,109.8289,111.0426,9.472617,9.367075,9.472116
02/06/2023 04:40:00,20.96972,82.84694,2.055706,6.497,0.437,7.1,02/06/2023 06:38:00,278.0096,23.47458,23.27777,23.53003,23.53117,23.48222,23.30677,23.50933,23.66014,23.29907,111.0191,109.5904,110.9948,9.472943,9.345916,9.46706
02/06/2023 04:35:00,21.02869,83.46943,2.07863,6.445,0.326,6.8,02/06/2023 06:34:30,269.7485,23.47897,23.28376,23.53482,23.53532,23.48611,23.30711,23.51266,23.6625,23.30295,111.0335,110.1161,111.0705,9.473097,9.390689,9.472818
02/06/2023 04:30:00,20.97191,83.09067,2.061992,6.497,0.358,7,02/06/2023 06:28:00,276.7811,23.47997,23.28389,23.53531,23.53523,23.48755,23.3079,23.51434,23.66317,23.30616,111.1467,110.3889,111.0663,9.482732,9.413807,9.471891
02/06/2023 04:25:00,20.96403,83.26077,2.065241,6.112,0.351,6.75,02/06/2023 06:21:00,230.6204,23.476,23.27994,23.5334,23.53384,23.48689,23.31262,23.51454,23.66633,23.30573,111.2679,109.8323,110.9488,9.493783,9.365507,9.461943
02/06/2023 04:20:00,20.94186,82.91303,2.053831,6.235,0.409,7.05,02/06/2023 06:16:30,245.5505,23.48,23.28512,23.5348,23.53562,23.48775,23.31286,23.51486,23.66602,23.30632,111.5561,110.287,111.2608,9.517438,9.40424,9.48845
02/06/2023 04:15:00,20.96632,83.37148,2.068306,5.702,0.367,6.475,02/06/2023 06:11:00,187.7704,23.48576,23.28989,23.54026,23.5382,23.48852,23.30942,23.51408,23.66424,23.30586,111.7651,110.7678,111.5069,9.534411,9.445852,9.509515
02/06/2023 04:10:00,20.87404,83.4973,2.059666,6.42,0.406,7.175,02/06/2023 06:09:00,267.7831,23.48742,23.29281,23.54324,23.5408,23.4906,23.31121,23.51698,23.66591,23.30807,111.9341,111.0548,111.6554,9.548303,9.470007,9.521787
02/06/2023 04:05:00,20.93283,84.25294,2.085839,5.98,0.296,6.5,02/06/2023 06:04:00,215.4233,23.49041,23.29534,23.546,23.54411,23.49325,23.31628,23.51758,23.66725,23.3098,112.1461,110.8009,111.9051,9.56593,9.447453,9.542769
02/06/2023 04:00:00,20.93522,84.70397,2.097325,5.888,0.512,6.4,02/06/2023 05:59:30,208.7155,23.49045,23.29442,23.54628,23.54436,23.49516,23.31597,23.5213,23.66922,23.31177,112.3314,111.021,111.9585,9.581904,9.466275,9.546965
02/06/2023 03:45:00,20.9867,83.94603,2.085108,6.785,0.165,7.125,02/06/2023 05:43:30,312.9129,23.48866,23.29381,23.54781,23.55021,23.50035,23.32823,23.53104,23.68032,23.32104,112.5024,111.3697,112.2167,9.596603,9.493811,9.56731
02/06/2023 03:40:00,20.92677,83.99272,2.078611,6.635,0.322,7.1,02/06/2023 05:36:00,294.1559,23.49385,23.29809,23.54999,23.54877,23.5011,23.33048,23.53272,23.68204,23.32104,112.7797,111.1698,112.4071,9.619474,9.476362,9.583539
02/06/2023 03:35:00,20.95282,83.88174,2.079202,5.933,0.413,6.55,02/06/2023 05:30:30,211.814,23.4979,23.30147,23.55437,23.55449,23.50576,23.33308,23.53535,23.6849,23.3241,112.8813,111.111,112.6172,9.627528,9.470886,9.600901
02/06/2023 03:30:00,20.97178,83.78767,2.079252,6.635,0.375,7.225,02/06/2023 05:29:30,294.894,23.49782,23.3012,23.55369,23.5541,23.50615,23.33413,23.53668,23.68744,23.32638,112.9832,111.5311,112.731,9.63627,9.506502,9.610188
02/06/2023 03:25:00,20.9757,84.28658,2.092151,5.862,0.465,7,02/06/2023 05:25:00,205.4043,23.50786,23.31014,23.5621,23.56011,23.5111,23.33647,23.54187,23.69481,23.33227,112.9259,111.7169,112.5387,9.629757,9.521925,9.592729
02/06/2023 03:20:00,20.95023,84.54196,2.095253,5.742,0.296,6.25,02/06/2023 05:19:00,190.8734,23.5114,23.31338,23.56634,23.56562,23.51749,23.34024,23.5421,23.69547,23.33532,112.6971,111.9186,112.5928,9.609656,9.538435,9.596785
02/06/2023 03:15:00,20.96245,84.4903,2.095549,5.977,0.344,6.725,02/06/2023 05:13:00,215.7299,23.51555,23.31778,23.56928,23.5701,23.521,23.34195,23.54719,23.69795,23.33922,112.8018,111.981,112.7218,9.617783,9.543448,9.607077
02/06/2023 03:10:00,21.04535,84.55227,2.107774,5.683,0.274,6.15,02/06/2023 05:06:30,184.7705,23.51611,23.31835,23.56973,23.56798,23.51799,23.342,23.54527,23.69805,23.33658,113.1209,112.3049,112.7994,9.64489,9.571044,9.614164
02/06/2023 03:05:00,21.06441,84.543,2.110045,5.845,0.456,6.775,02/06/2023 05:01:00,203.392,23.50561,23.3081,23.56058,23.56318,23.51503,23.3429,23.54218,23.69727,23.33401,113.1378,112.6147,112.9171,9.648195,9.597277,9.624666
02/06/2023 03:00:00,21.00115,84.46927,2.099979,5.9,0.1,6,02/06/2023 04:59:30,205.556,23.5092,23.30588,23.56166,23.56473,23.51627,23.34486,23.54904,23.70213,23.33885,113.1072,112.4587,112.9281,9.645995,9.583628,9.624721
02/06/2023 02:45:00,21.05822,83.84871,2.091956,5.995,0.443,6.675,02/06/2023 04:44:00,218.9704,23.52871,23.33295,23.58345,23.58373,23.53672,23.36432,23.5654,23.72061,23.35596,113.5822,110.2291,112.6154,9.681554,9.390181,9.594984
02/06/2023 02:40:00,20.99173,83.27422,2.069069,6.127,0.3,6.775,02/06/2023 04:39:00,231.7408,23.52875,23.33291,23.58681,23.59046,23.54202,23.36147,23.56554,23.71767,23.3591,113.8637,111.8559,112.8482,9.705555,9.529278,9.614244
02/06/2023 02:35:00,21.03894,83.16397,2.07232,6.552,0.222,6.925,02/06/2023 04:31:00,282.3062,23.52875,23.33245,23.58448,23.58523,23.53958,23.3678,23.5672,23.7195,23.35899,114.4875,108.9035,113.7047,9.758808,9.276666,9.687231
02/06/2023 02:30:00,21.01201,83.41439,2.075151,6.265,0.296,6.65,02/06/2023 04:28:00,247.5081,23.53425,23.3376,23.58905,23.58978,23.54268,23.38202,23.57017,23.72683,23.36233,114.6657,105.6248,114.2351,9.773052,8.994946,9.731804
02/06/2023 02:25:00,20.96473,83.72957,2.076935,6.252,0.25,6.65,02/06/2023 04:24:00,245.6088,23.5388,23.34203,23.59309,23.59082,23.5428,23.38848,23.57333,23.73543,23.36068,114.4597,105.2416,114.2825,9.754672,8.961218,9.736147
02/06/2023 02:20:00,20.99225,83.96709,2.086333,5.867,0.304,6.475,02/06/2023 04:18:30,203.6367,23.53583,23.33792,23.58971,23.58682,23.54006,23.38686,23.57419,23.73304,23.36233,114.736,108.5943,114.1786,9.778986,9.246982,9.726998
02/06/2023 02:15:00,21.01057,83.27351,2.071433,5.825,0.269,6.35,02/06/2023 04:11:30,198.9154,23.53237,23.33415,23.58726,23.58724,23.53939,23.37873,23.57062,23.73108,23.35911,115.0991,110.9587,114.665,9.810621,9.449761,9.769024
02/06/2023 02:10:00,21.01119,82.72488,2.057855,5.842,0.428,6.375,02/06/2023 04:07:30,202.6172,23.54098,23.3438,23.59591,23.59624,23.54961,23.38318,23.57661,23.73435,23.36881,115.2063,107.279,114.719,9.817979,9.135619,9.771837
02/06/2023 02:05:00,21.06155,82.73119,2.064567,5.322,0.365,5.875,02/06/2023 04:03:00,152.9037,23.54506,23.34822,23.59908,23.59921,23.54999,23.39002,23.5767,23.73594,23.36898,115.4164,107.5918,114.9251,9.835058,9.161073,9.789358
02/06/2023 02:00:00,21.06599,83.66068,2.0882,4.788,0.113,4.9,02/06/2023 03:59:30,109.912,23.54472,23.34898,23.59921,23.59969,23.55557,23.39188,23.58104,23.73575,23.36791,115.485,107.417,114.6749,9.840765,9.145866,9.768249
02/06/2023 01:45:00,21.04019,83.20126,2.07342,5.523,0.653,6.35,02/06/2023 03:41:30,175.3422,23.55707,23.35994,23.61234,23.60997,23.55979,23.39782,23.58631,23.74288,23.37753,115.8913,107.795,115.3047,9.873342,9.177023,9.820112
02/06/2023 01:40:00,21.03159,82.98058,2.066827,5.68,0.41,6.325,02/06/2023 03:37:00,186.0868,23.55691,23.36104,23.61243,23.61216,23.56404,23.39463,23.59043,23.7508,23.38304,116.3175,111.5604,115.5342,9.909448,9.498171,9.838629
02/06/2023 01:35:00,21.06954,82.69363,2.064513,5.402,0.443,6,02/06/2023 03:32:00,160.744,23.55871,23.36161,23.61362,23.61131,23.56133,23.39247,23.58831,23.74613,23.37896,116.4243,108.8062,115.8584,9.918436,9.264064,9.867001
02/06/2023 01:30:00,21.10649,82.99142,2.076645,5.352,0.323,5.825,02/06/2023 03:26:00,155.0178,23.55966,23.36266,23.61309,23.61271,23.56423,23.39824,23.59153,23.75352,23.38529,116.4357,109.9727,115.8737,9.919213,9.362347,9.867127
02/06/2023 01:25:00,21.10478,82.72636,2.069817,5.41,0.221,5.7,02/06/2023 03:22:00,159.1323,23.56332,23.36645,23.61803,23.61674,23.57045,23.40433,23.59919,23.7611,23.38916,116.5409,107.0683,115.9888,9.927468,9.114036,9.876204
02/06/2023 01:20:00,21.07453,82.27766,2.05476,5.445,0.488,6.25,02/06/2023 03:16:00,165.2873,23.56648,23.37107,23.62126,23.61966,23.57235,23.40367,23.60336,23.75872,23.39188,116.5828,107.4802,115.9896,9.930175,9.149216,9.875769
02/06/2023 01:15:00,20.98677,82.40256,2.04677,5.47,0.326,6.2,02/06/2023 03:12:00,165.435,23.57034,23.37274,23.62377,23.62272,23.5732,23.40479,23.60521,23.76204,23.39452,116.795,107.7984,116.1578,9.947933,9.17611,9.889593
02/06/2023 01:10:00,21.06426,83.15542,2.075407,5.21,0.565,6.3,02/06/2023 03:08:30,146.538,23.57679,23.3817,23.63209,23.63115,23.58167,23.40795,23.60876,23.76522,23.39937,116.8639,110.1148,116.197,9.952116,9.372726,9.892031
02/06/2023 01:05:00,21.00795,82.8372,2.060265,5.665,0.337,6.15,02/06/2023 03:02:00,183.7238,23.58058,23.38376,23.63501,23.63517,23.58673,23.40948,23.61335,23.76509,23.40547,116.8705,109.457,116.1215,9.952291,9.316463,9.88447
02/06/2023 01:00:00,21.03218,83.3017,2.074882,4.925,0.2,5.125,02/06/2023 02:59:30,120.0499,23.58685,23.38751,23.63878,23.63948,23.59048,23.40693,23.61584,23.76567,23.40631,116.9775,108.3323,116.0803,9.960706,9.221182,9.880805
02/06/2023 00:45:00,21.01641,82.63795,2.056423,5.808,0.304,6.2,02/06/2023 02:45:00,197.4747,23.58184,23.38623,23.63771,23.63756,23.5933,23.40994,23.62087,23.77613,23.41253,117.3312,109.0789,116.6838,9.991059,9.284202,9.931003
02/06/2023 00:40:00,21.03798,83.52245,2.081191,5.427,0.375,5.9,02/06/2023 02:36:00,162.1595,23.57948,23.38731,23.63842,23.639,23.58823,23.41047,23.61594,23.77502,23.40715,117.4374,109.6238,116.6692,9.999896,9.330486,9.930768
02/06/2023 00:35:00,21.06477,83.53753,2.084978,5.172,0.584,6.125,02/06/2023 02:34:30,143.6829,23.579,23.3821,23.63342,23.63159,23.58276,23.41023,23.61879,23.77629,23.40271,117.3518,109.7292,116.7701,9.993596,9.339505,9.94019
02/06/2023 00:30:00,21.00401,83.04894,2.065028,5.187,0.402,5.85,02/06/2023 02:25:30,142.0956,23.58222,23.38668,23.63887,23.64023,23.59297,23.40792,23.62337,23.77996,23.41152,117.4054,109.901,116.907,9.997297,9.354538,9.950192
02/06/2023 00:25:00,20.97963,83.00577,2.06087,5.507,0.41,6.2,02/06/2023 02:22:00,169.8571,23.5893,23.39184,23.64452,23.64622,23.59844,23.40966,23.62761,23.78181,23.41563,117.488,109.9376,117.0055,10.00335,9.357344,9.957804
02/06/2023 00:20:00,21.09583,83.55009,2.089255,4.875,0.306,5.3,02/06/2023 02:19:00,117.2091,23.5937,23.39629,23.64976,23.65346,23.60653,23.41212,23.63031,23.78405,23.42244,117.5991,111.7241,117.1346,10.01197,9.50895,9.967515
02/06/2023 00:15:00,20.99313,82.79864,2.057423,5.44,0.205,5.775,02/06/2023 02:13:30,161.6795,23.5956,23.39822,23.65003,23.65023,23.60256,23.40953,23.63067,23.78706,23.42092,117.6749,111.0077,117.1276,10.01806,9.448445,9.967203
02/06/2023 00:10:00,21.03496,82.59447,2.05767,5.135,0.352,5.75,02/06/2023 02:09:30,137.2901,23.5962,23.4001,23.65179,23.65146,23.60275,23.41612,23.63203,23.78837,23.42115,117.7538,112.4077,117.1573,10.02442,9.566417,9.969688
02/06/2023 00:05:00,21.01678,82.20465,2.045656,5.105,0.484,6.025,02/06/2023 02:05:00,136.6739,23.60468,23.40808,23.66072,23.65924,23.60987,23.40999,23.63718,23.79141,23.42768,117.8144,112.152,117.2632,10.02807,9.545761,9.977468
02/06/2023 00:00:00,21.00171,81.73938,2.032154,4.737,0.412,5.15,02/06/2023 01:59:30,108.7463,23.61163,23.41562,23.66536,23.6653,23.61501,23.41242,23.63936,23.79237,23.43245,117.8678,112.6263,117.3143,10.03119,9.585685,9.980921
01/06/2023 23:45:00,21.02409,82.46004,2.052904,5.2,0.239,5.625,02/06/2023 01:42:00,141.5051,23.60807,23.41294,23.66357,23.66495,23.61592,23.40987,23.64419,23.79956,23.43467,118.0921,113.8641,117.4693,10.05078,9.691504,9.993688
01/06/2023 23:40:00,21.00219,82.4626,2.0502,5.26,0.212,5.55,02/06/2023 01:37:30,146.2361,23.61305,23.42007,23.67095,23.66893,23.62061,23.41468,23.64583,23.79939,23.43893,118.1902,114.8086,117.5139,10.05779,9.771013,9.996676
01/06/2023 23:35:00,21.03753,83.09785,2.070522,5.142,0.414,5.9,02/06/2023 01:33:00,138.636,23.61733,23.42116,23.67302,23.67239,23.6225,23.41033,23.64852,23.80168,23.43991,118.2938,114.8987,117.56,10.0664,9.779482,10.00042
01/06/2023 23:30:00,21.06163,83.46028,2.082636,4.89,0.262,5.375,02/06/2023 01:26:00,117.9483,23.61857,23.42521,23.67684,23.67631,23.62637,23.41228,23.64885,23.80334,23.44354,118.336,115.6334,117.6486,10.06922,9.84165,10.00727
01/06/2023 23:25:00,21.02816,83.20836,2.072056,4.597,0.463,5.05,02/06/2023 01:24:30,100.0314,23.61854,23.42351,23.67337,23.67092,23.62065,23.41165,23.65176,23.80969,23.44034,118.3428,115.9555,117.6301,10.07012,9.869183,10.0063
01/06/2023 23:20:00,21.12732,82.45738,2.065917,4.955,0.262,5.275,02/06/2023 01:16:00,122.6745,23.62182,23.42329,23.67417,23.67483,23.62651,23.40735,23.65806,23.81485,23.44724,118.3834,115.9094,117.7111,10.07362,9.866063,10.01189
01/06/2023 23:15:00,21.08728,81.97343,2.048767,4.9,0.411,5.65,02/06/2023 01:10:30,120.154,23.62459,23.42569,23.67879,23.67987,23.6327,23.40855,23.66296,23.81711,23.4527,118.3941,116.9002,117.8092,10.07407,9.950171,10.0192
01/06/2023 23:10:00,21.1012,82.51346,2.063984,4.825,0.258,5.375,02/06/2023 01:08:30,113.2999,23.62761,23.43147,23.68255,23.68381,23.63706,23.40841,23.66618,23.82488,23.45638,118.4704,117.5679,117.8579,10.07947,10.00703,10.02265
01/06/2023 23:05:00,21.05648,82.30478,2.053157,4.82,0.352,5.275,02/06/2023 01:04:30,113.7165,23.63363,23.43379,23.686,23.68327,23.63519,23.40854,23.66652,23.82504,23.45362,118.5569,117.737,117.8296,10.08638,10.02139,10.02076
01/06/2023 23:00:00,21.0666,82.39275,2.056581,4.862,0.188,5.05,02/06/2023 01:00:00,115.4813,23.64134,23.44103,23.69275,23.68752,23.63968,23.40879,23.66798,23.82474,23.45885,118.6987,117.7455,117.9107,10.09707,10.02208,10.02667
01/06/2023 22:45:00,21.06399,81.91522,2.044391,5.422,0.334,6.075,02/06/2023 00:40:30,161.2764,23.64585,23.45045,23.70316,23.70365,23.65574,23.40626,23.68285,23.83406,23.47468,118.5933,119.6768,118.0182,10.08631,10.18695,10.03282
01/06/2023 22:40:00,21.13365,82.40095,2.065348,4.995,0.596,6.075,02/06/2023 00:40:00,129.9802,23.65047,23.45398,23.70662,23.70533,23.65698,23.40735,23.6834,23.83918,23.47667,118.6769,120.6138,118.0807,10.09275,10.2665,10.03776
01/06/2023 22:35:00,21.14606,82.43246,2.067679,5.497,0.418,6.2,02/06/2023 00:33:30,169.0413,23.65432,23.45862,23.71084,23.71047,23.66106,23.40475,23.6871,23.83998,23.47937,118.788,120.4518,118.0599,10.10132,10.25321,10.03548
01/06/2023 22:30:00,21.11637,82.46971,2.064834,5.273,0.317,5.675,02/06/2023 00:27:30,148.1294,23.65249,23.45565,23.7104,23.7108,23.66103,23.40393,23.68792,23.84138,23.47999,118.7405,120.7014,118.1522,10.09784,10.27461,10.04321
01/06/2023 22:25:00,21.16878,82.67353,2.076604,5.543,0.428,6.25,02/06/2023 00:24:00,173.3125,23.66005,23.46295,23.713,23.71008,23.66073,23.40461,23.68952,23.84079,23.48257,118.8036,121.5476,118.202,10.10182,10.34652,10.04695
01/06/2023 22:20:00,21.25746,82.94556,2.094805,5.147,0.351,5.75,02/06/2023 00:16:00,138.3106,23.66524,23.46765,23.71823,23.71551,23.66508,23.40659,23.69062,23.84352,23.48368,118.7997,122.4594,118.2593,10.10059,10.42374,10.05161
01/06/2023 22:15:00,21.20157,82.49324,2.076267,5.095,0.225,5.45,02/06/2023 00:11:00,133.0331,23.66345,23.46744,23.71923,23.71855,23.66872,23.40669,23.69144,23.84505,23.48344,118.6696,123.1136,118.1485,10.08957,10.4794,10.04224
01/06/2023 22:10:00,21.12925,81.99762,2.054623,5.422,0.258,5.775,02/06/2023 00:08:00,160.5196,23.66089,23.46672,23.71772,23.72118,23.67346,23.40707,23.69836,23.85174,23.49327,118.6077,123.3301,118.038,10.08444,10.49776,10.03099
01/06/2023 22:05:00,21.24408,82.21416,2.07467,5.022,0.196,5.45,02/06/2023 00:04:30,127.279,23.66502,23.4672,23.71998,23.722,23.67297,23.40413,23.6995,23.85463,23.49002,118.729,123.2453,118.0538,10.09467,10.49112,10.03295
01/06/2023 22:00:00,21.23257,81.44917,2.053868,5.588,0.287,5.875,01/06/2023 23:59:30,175.8282,23.66653,23.46716,23.71864,23.7189,23.67146,23.40475,23.69965,23.85533,23.48866,118.7655,123.7112,118.2066,10.09778,10.53065,10.0462
01/06/2023 21:45:00,21.18275,81.46952,2.048153,4.96,0.314,5.475,01/06/2023 23:42:30,123.4951,23.6761,23.47943,23.73183,23.73189,23.68351,23.40318,23.70858,23.86214,23.50164,118.6917,124.8113,118.1848,10.08917,10.62462,10.04188
01/06/2023 21:40:00,21.26703,81.47235,2.058824,5.42,0.354,6.075,01/06/2023 23:38:00,161.2409,23.6789,23.48202,23.73344,23.73243,23.68565,23.40265,23.71257,23.86454,23.50667,118.7417,125.0358,118.4842,10.09293,10.64383,10.06637
01/06/2023 21:35:00,21.25894,81.51037,2.058739,5.44,0.13,5.675,01/06/2023 23:31:00,161.2622,23.67623,23.47847,23.72975,23.72935,23.68096,23.40294,23.71235,23.86748,23.50328,118.512,125.1771,117.907,10.07408,10.6558,10.01797
01/06/2023 21:30:00,21.17592,80.77652,2.029832,5.787,0.277,6.15,01/06/2023 23:26:30,195.1783,23.67529,23.47931,23.73061,23.73337,23.68485,23.40327,23.71128,23.86457,23.50357,118.1898,125.1821,117.644,10.04653,10.65616,9.995572
01/06/2023 21:25:00,21.23134,81.28129,2.049495,5.39,0.486,6.075,01/06/2023 23:21:30,160.4169,23.67773,23.4811,23.73224,23.73567,23.68955,23.40156,23.7171,23.84555,23.5097,118.0255,124.9034,117.5012,10.03223,10.63278,9.982283
01/06/2023 21:20:00,21.2341,80.9249,2.040834,5.54,0.362,6.225,01/06/2023 23:18:00,172.2219,23.6856,23.48867,23.74073,23.74191,23.69367,23.40092,23.71888,23.86401,23.51178,118.0356,125.023,117.3392,10.03166,10.64309,9.968132
01/06/2023 21:15:00,21.18976,80.6138,2.027463,5.933,0.321,6.4,01/06/2023 23:10:30,210.6235,23.68758,23.49099,23.74013,23.73849,23.68992,23.40234,23.72077,23.86523,23.50982,118.2697,125.6603,117.5636,10.05111,10.69705,9.987566
01/06/2023 21:10:00,21.26082,80.93355,2.044428,5.775,0.234,6.175,01/06/2023 23:08:30,193.5504,23.69268,23.49438,23.74367,23.74208,23.69526,23.40219,23.72543,23.87879,23.51558,118.2482,125.2804,117.5565,10.04864,10.66475,9.985876
01/06/2023 21:05:00,21.18139,80.66119,2.027646,5.86,0.416,6.35,01/06/2023 23:02:00,204.2239,23.69717,23.49937,23.74885,23.74947,23.70303,23.40171,23.73179,23.87974,23.52081,118.2458,125.3506,117.7063,10.04749,10.67082,9.997615
01/06/2023 21:00:00,21.19829,80.66701,2.029855,5.562,0.237,5.8,01/06/2023 23:00:00,173.0528,23.70424,23.50328,23.7511,23.75128,23.70226,23.40037,23.73366,23.87448,23.51761,118.394,125.5086,117.6782,10.05935,10.68454,9.995836
01/06/2023 20:45:00,21.22533,80.17718,2.020896,5.047,0.457,5.65,01/06/2023 22:43:30,131.718,23.71212,23.51483,23.76483,23.76501,23.71718,23.40409,23.74665,23.87823,23.53637,117.9078,125.1047,117.541,10.01586,10.64941,9.980659
01/06/2023 20:40:00,21.20702,80.30371,2.02182,5.42,0.367,5.975,01/06/2023 22:38:30,161.3782,23.71812,23.52287,23.77319,23.77112,23.72315,23.40548,23.75118,23.88752,23.54239,117.9918,125.4357,117.7138,10.02148,10.67731,9.9942
01/06/2023 20:35:00,21.25062,80.57246,2.034012,5.178,0.203,5.525,01/06/2023 22:31:30,139.434,23.72123,23.52605,23.7763,23.77472,23.72596,23.40619,23.75363,23.88639,23.54372,117.8686,124.4236,117.581,10.01042,10.59101,9.982669
01/06/2023 20:30:00,21.29811,80.75909,2.044719,5.187,0.318,5.7,01/06/2023 22:27:00,141.1799,23.72657,23.53281,23.78198,23.78149,23.73261,23.40791,23.75412,23.82759,23.55016,117.7683,124.1891,117.3517,10.00063,10.5707,9.961994
01/06/2023 20:25:00,21.38967,80.57805,2.051594,4.957,0.258,5.3,01/06/2023 22:23:00,122.8164,23.73247,23.53811,23.78823,23.78498,23.73549,23.41027,23.76085,23.85413,23.55309,117.6743,124.5147,117.1943,9.991644,10.59795,9.948086
01/06/2023 20:20:00,21.27849,79.72383,2.016035,5.612,0.31,6.225,01/06/2023 22:17:00,178.4283,23.7382,23.54359,23.79293,23.79192,23.74344,23.41159,23.76357,23.84752,23.55991,117.6934,123.7789,117.2609,9.992239,10.53506,9.952456
01/06/2023 20:15:00,21.35842,79.74639,2.026556,5.592,0.378,6.575,01/06/2023 22:12:30,177.3839,23.73744,23.54409,23.79381,23.79297,23.74732,23.41182,23.7683,23.81504,23.56629,117.6078,123.0863,117.1714,9.984876,10.47607,9.943675
01/06/2023 20:10:00,21.39333,79.2976,2.019464,5.205,0.449,5.825,01/06/2023 22:06:30,144.1244,23.73887,23.54288,23.79702,23.79836,23.74951,23.41419,23.77054,23.81511,23.5658,117.5032,122.3407,117.0471,9.976225,10.41215,9.933216
01/06/2023 20:05:00,21.32874,79.35315,2.012883,5.062,0.339,5.475,01/06/2023 22:04:00,131.48,23.74758,23.55208,23.80227,23.8015,23.75285,23.41475,23.77567,23.83929,23.56761,117.5559,121.9879,117.0005,9.978969,10.382,9.928927
01/06/2023 20:00:00,21.33115,79.43176,2.015136,5.538,0.113,5.65,01/06/2023 22:00:00,170.0116,23.7509,23.55406,23.8045,23.80168,23.75497,23.41635,23.77702,23.83339,23.56905,117.4538,122.5174,116.9295,9.969935,10.42676,9.922626
01/06/2023 19:45:00,21.29525,79.58013,2.014471,6.105,0.472,7.05,01/06/2023 21:44:00,231.6644,23.762,23.56622,23.81714,23.81683,23.76759,23.41952,23.78948,23.86283,23.58423,117.1756,121.2626,116.514,9.944045,10.31935,9.884545
01/06/2023 19:40:00,21.3505,79.48609,2.018935,6.02,0.29,6.4,01/06/2023 21:35:30,219.6687,23.76592,23.57018,23.82046,23.82052,23.77184,23.42007,23.79751,23.84029,23.58994,117.2811,121.7584,116.8567,9.952252,10.36144,9.912557
01/06/2023 19:35:00,21.32871,78.84293,1.999903,6.143,0.345,6.8,01/06/2023 21:34:30,233.9648,23.76321,23.57045,23.82384,23.82534,23.77675,23.42124,23.79902,23.81028,23.59414,117.3656,121.8607,117.1477,9.959372,10.36991,9.93645
01/06/2023 19:30:00,21.4022,78.90811,2.010675,6.06,0.439,6.775,01/06/2023 21:30:00,226.0484,23.7709,23.5746,23.82656,23.8296,23.78156,23.42157,23.8052,23.80152,23.59946,117.4367,122.2514,116.9429,9.964624,10.40309,9.918094
01/06/2023 19:25:00,21.5081,79.34143,2.03485,5.638,0.294,6.025,01/06/2023 21:24:30,180.615,23.77575,23.57928,23.83057,23.83207,23.78385,23.42257,23.80837,23.80585,23.60296,117.5126,122.6331,116.9578,9.970189,10.43538,9.918698
01/06/2023 19:20:00,21.42896,78.61277,2.006451,5.502,0.485,6.375,01/06/2023 21:18:00,170.5044,23.77692,23.5813,23.83186,23.83013,23.78129,23.42047,23.809,23.81998,23.60063,117.4825,121.8228,116.8577,9.967258,10.36683,9.910645
